Q	H	P	Ph	ni	e	dHu
213.604	96.4179	70772.2	56009.8	0.791408	0.331325	189.92
213.704	96.3995	70793.7	56025.3	0.791389	0.33127	190.096
213.804	96.3811	70815.1	56040.8	0.791368	0.331215	190.272
213.904	96.3627	70836.5	56056.3	0.791348	0.331161	190.448
214.004	96.3443	70858	56071.8	0.791327	0.331106	190.625
214.104	96.3258	70879.4	56087.3	0.791305	0.331052	190.801
214.204	96.3073	70900.8	56102.7	0.791284	0.330997	190.977
214.304	96.2888	70922.3	56118.1	0.791262	0.330943	191.154
214.404	96.2703	70943.7	56133.5	0.79124	0.330888	191.331
214.504	96.2517	70965.1	56148.8	0.791218	0.330834	191.507
214.604	96.2332	70986.5	56164.2	0.791195	0.330779	191.684
214.704	96.2146	71008	56179.5	0.791172	0.330725	191.861
214.804	96.196	71029.4	56194.8	0.791148	0.330671	192.038
214.904	96.1773	71050.8	56210.1	0.791124	0.330617	192.215
215.004	96.1587	71072.3	56225.3	0.791101	0.330563	192.392
215.104	96.14	71093.7	56240.5	0.791076	0.330509	192.569
215.204	96.1213	71115.1	56255.8	0.791052	0.330455	192.746
215.304	96.1026	71136.6	56270.9	0.791027	0.330401	192.923
215.404	96.0838	71158	56286.1	0.791002	0.330347	193.101
215.504	96.0651	71179.4	56301.2	0.790976	0.330293	193.278
215.604	96.0463	71200.8	56316.3	0.790951	0.330239	193.456
215.704	96.0275	71222.3	56331.4	0.790924	0.330185	193.634
215.804	96.0087	71243.7	56346.5	0.790898	0.330132	193.811
215.904	95.9898	71265.1	56361.5	0.790871	0.330078	193.989
216.004	95.971	71286.6	56376.6	0.790844	0.330024	194.167
216.104	95.9521	71308	56391.6	0.790817	0.329971	194.345
216.204	95.9332	71329.4	56406.6	0.790789	0.329917	194.523
216.304	95.9142	71350.9	56421.5	0.790761	0.329864	194.701
216.404	95.8953	71372.3	56436.4	0.790733	0.32981	194.879
216.504	95.8763	71393.7	56451.3	0.790705	0.329757	195.058
216.604	95.8573	71415.1	56466.2	0.790676	0.329704	195.236
216.704	95.8383	71436.6	56481.1	0.790647	0.32965	195.415
216.804	95.8193	71458	56495.9	0.790617	0.329597	195.593
216.904	95.8002	71479.4	56510.8	0.790588	0.329544	195.772
217.004	95.7811	71500.9	56525.6	0.790558	0.329491	195.951
217.104	95.762	71522.3	56540.3	0.790527	0.329438	196.129
217.204	95.7429	71543.7	56555.1	0.790497	0.329385	196.308
217.304	95.7238	71565.2	56569.8	0.790466	0.329332	196.487
217.404	95.7046	71586.6	56584.5	0.790434	0.329279	196.666
217.504	95.6854	71608	56599.2	0.790403	0.329226	196.845
217.604	95.6662	71629.4	56613.8	0.790371	0.329173	197.025
217.704	95.647	71650.9	56628.5	0.790339	0.32912	197.204
217.804	95.6277	71672.3	56643.1	0.790307	0.329068	197.383
217.904	95.6085	71693.7	56657.7	0.790274	0.329015	197.563
218.004	95.5892	71715.2	56672.3	0.790241	0.328963	197.742
218.104	95.5699	71736.6	56686.8	0.790208	0.32891	197.922
218.204	95.5506	71758	56701.3	0.790174	0.328857	198.102
218.304	95.5312	71779.5	56715.8	0.79014	0.328805	198.281
218.404	95.5118	71800.9	56730.3	0.790106	0.328752	198.461
218.504	95.4925	71822.3	56744.8	0.790071	0.3287	198.641
218.604	95.4731	71843.8	56759.2	0.790037	0.328648	198.821
218.704	95.4536	71865.2	56773.6	0.790002	0.328595	199.001
218.804	95.4342	71886.6	56788	0.789966	0.328543	199.182
218.904	95.4147	71908	56802.4	0.789931	0.328491	199.362
219.004	95.3952	71929.5	56816.7	0.789895	0.328439	199.542
219.104	95.3757	71950.9	56831	0.789858	0.328387	199.723
219.204	95.3562	71972.3	56845.3	0.789822	0.328335	199.903
219.304	95.3366	71993.8	56859.6	0.789785	0.328283	200.084
219.404	95.317	72015.2	56873.8	0.789748	0.328231	200.265
219.504	95.2974	72036.6	56888.1	0.78971	0.328179	200.445
219.604	95.2778	72058	56902.3	0.789673	0.328127	200.626
219.704	95.2582	72079.5	56916.4	0.789635	0.328075	200.807
219.804	95.2385	72100.9	56930.6	0.789596	0.328023	200.988
219.904	95.2189	72122.3	56944.7	0.789558	0.327972	201.169
220.004	95.1992	72143.8	56958.9	0.789519	0.32792	201.351
220.104	95.1795	72165.2	56972.9	0.78948	0.327868	201.532
220.204	95.1597	72186.6	56987	0.78944	0.327817	201.713
220.304	95.14	72208.1	57001.1	0.7894	0.327765	201.895
220.404	95.1202	72229.5	57015.1	0.78936	0.327714	202.076
220.504	95.1004	72250.9	57029.1	0.78932	0.327662	202.258
220.604	95.0806	72272.3	57043.1	0.789279	0.327611	202.439
220.704	95.0608	72293.8	57057	0.789238	0.327559	202.621
220.804	95.0409	72315.2	57070.9	0.789197	0.327508	202.803
220.904	95.021	72336.6	57084.9	0.789156	0.327457	202.985
221.004	95.0011	72358.1	57098.7	0.789114	0.327406	203.167
221.104	94.9812	72379.5	57112.6	0.789072	0.327355	203.349
221.204	94.9613	72400.9	57126.4	0.789029	0.327303	203.531
221.304	94.9413	72422.4	57140.3	0.788987	0.327252	203.714
221.404	94.9214	72443.8	57154.1	0.788944	0.327201	203.896
221.504	94.9014	72465.2	57167.8	0.7889	0.32715	204.078
221.604	94.8814	72486.6	57181.6	0.788857	0.327099	204.261
221.704	94.8613	72508.1	57195.3	0.788813	0.327048	204.443
221.804	94.8413	72529.5	57209	0.788769	0.326998	204.626
221.904	94.8212	72550.9	57222.7	0.788724	0.326947	204.809
222.004	94.8011	72572.4	57236.4	0.78868	0.326896	204.992
222.104	94.781	72593.8	57250	0.788635	0.326845	205.175
222.204	94.7609	72615.2	57263.6	0.78859	0.326795	205.358
222.304	94.7407	72636.7	57277.2	0.788544	0.326744	205.541
222.404	94.7206	72658.1	57290.8	0.788498	0.326694	205.724
222.504	94.7004	72679.5	57304.3	0.788452	0.326643	205.907
222.604	94.6802	72700.9	57317.8	0.788406	0.326593	206.09
222.704	94.6599	72722.4	57331.3	0.788359	0.326542	206.274
222.804	94.6397	72743.8	57344.8	0.788312	0.326492	206.457
222.904	94.6194	72765.2	57358.3	0.788265	0.326441	206.641
223.004	94.5991	72786.7	57371.7	0.788217	0.326391	206.825
223.104	94.5789	72808.1	57385.1	0.78817	0.326341	207.008
223.204	94.5585	72829.5	57398.5	0.788121	0.326291	207.192
223.304	94.5382	72851	57411.9	0.788073	0.326241	207.376
223.404	94.5178	72872.4	57425.2	0.788024	0.32619	207.56
223.504	94.4974	72893.8	57438.5	0.787975	0.32614	207.744
223.604	94.4771	72915.2	57451.8	0.787926	0.32609	207.928
223.704	94.4566	72936.7	57465.1	0.787877	0.32604	208.113
223.804	94.4362	72958.1	57478.3	0.787827	0.32599	208.297
223.904	94.4157	72979.5	57491.6	0.787777	0.32594	208.481
224.004	94.3953	73001	57504.8	0.787726	0.325891	208.666
224.104	94.3748	73022.4	57518	0.787676	0.325841	208.85
224.204	94.3543	73043.8	57531.1	0.787625	0.325791	209.035
224.304	94.3337	73065.2	57544.3	0.787574	0.325741	209.22
224.404	94.3132	73086.7	57557.4	0.787522	0.325692	209.405
224.505	94.2926	73108.1	57570.5	0.787471	0.325642	209.59
224.605	94.272	73129.5	57583.5	0.787418	0.325592	209.775
224.705	94.2514	73151	57596.6	0.787366	0.325543	209.96
224.805	94.2308	73172.4	57609.6	0.787314	0.325493	210.145
224.905	94.2102	73193.8	57622.6	0.787261	0.325444	210.33
225.005	94.1895	73215.3	57635.6	0.787208	0.325395	210.515
225.105	94.1688	73236.7	57648.6	0.787154	0.325345	210.701
225.205	94.1481	73258.1	57661.5	0.7871	0.325296	210.886
225.305	94.1274	73279.5	57674.4	0.787046	0.325247	211.072
225.405	94.1067	73301	57687.3	0.786992	0.325197	211.257
225.505	94.0859	73322.4	57700.2	0.786938	0.325148	211.443
225.605	94.0652	73343.8	57713	0.786883	0.325099	211.629
225.705	94.0444	73365.3	57725.8	0.786828	0.32505	211.815
225.805	94.0236	73386.7	57738.6	0.786772	0.325001	212.001
225.905	94.0027	73408.1	57751.4	0.786717	0.324952	212.187
226.005	93.9819	73429.6	57764.2	0.786661	0.324903	212.373
226.105	93.961	73451	57776.9	0.786605	0.324854	212.559
226.205	93.9401	73472.4	57789.6	0.786548	0.324805	212.745
226.305	93.9193	73493.8	57802.3	0.786492	0.324756	212.932
226.405	93.8983	73515.3	57815	0.786435	0.324708	213.118
226.505	93.8774	73536.7	57827.6	0.786377	0.324659	213.305
226.605	93.8565	73558.1	57840.2	0.78632	0.32461	213.492
226.705	93.8355	73579.6	57852.8	0.786262	0.324561	213.678
226.805	93.8145	73601	57865.4	0.786204	0.324513	213.865
226.905	93.7935	73622.4	57878	0.786146	0.324464	214.052
227.005	93.7725	73643.9	57890.5	0.786087	0.324416	214.239
227.105	93.7514	73665.3	57903	0.786028	0.324367	214.426
227.205	93.7304	73686.7	57915.5	0.785969	0.324319	214.613
227.305	93.7093	73708.1	57927.9	0.78591	0.32427	214.8
227.405	93.6882	73729.6	57940.4	0.78585	0.324222	214.988
227.505	93.6671	73751	57952.8	0.78579	0.324174	215.175
227.605	93.646	73772.4	57965.2	0.78573	0.324125	215.362
227.705	93.6248	73793.9	57977.6	0.785669	0.324077	215.55
227.805	93.6037	73815.3	57989.9	0.785609	0.324029	215.738
227.905	93.5825	73836.7	58002.3	0.785547	0.323981	215.925
228.005	93.5613	73858.2	58014.6	0.785486	0.323933	216.113
228.105	93.5401	73879.6	58026.8	0.785425	0.323885	216.301
228.205	93.5188	73901	58039.1	0.785363	0.323836	216.489
228.305	93.4976	73922.4	58051.4	0.785301	0.323788	216.677
228.405	93.4763	73943.9	58063.6	0.785238	0.323741	216.865
228.505	93.455	73965.3	58075.8	0.785176	0.323693	217.053
228.605	93.4337	73986.7	58087.9	0.785113	0.323645	217.241
228.705	93.4124	74008.2	58100.1	0.78505	0.323597	217.43
228.805	93.3911	74029.6	58112.2	0.784986	0.323549	217.618
228.905	93.3697	74051	58124.3	0.784923	0.323501	217.807
229.005	93.3484	74072.5	58136.4	0.784859	0.323454	217.995
229.105	93.327	74093.9	58148.5	0.784795	0.323406	218.184
229.205	93.3056	74115.3	58160.5	0.78473	0.323358	218.373
229.305	93.2842	74136.7	58172.5	0.784665	0.323311	218.562
229.405	93.2627	74158.2	58184.5	0.7846	0.323263	218.751
229.505	93.2413	74179.6	58196.5	0.784535	0.323216	218.94
229.605	93.2198	74201	58208.5	0.78447	0.323168	219.129
229.705	93.1983	74222.5	58220.4	0.784404	0.323121	219.318
229.805	93.1768	74243.9	58232.3	0.784338	0.323074	219.507
229.905	93.1553	74265.3	58244.2	0.784272	0.323026	219.697
230.005	93.1337	74286.8	58256	0.784205	0.322979	219.886
230.105	93.1122	74308.2	58267.9	0.784138	0.322932	220.076
230.205	93.0906	74329.6	58279.7	0.784071	0.322885	220.265
230.305	93.069	74351	58291.5	0.784004	0.322838	220.455
230.405	93.0474	74372.5	58303.3	0.783937	0.32279	220.645
230.505	93.0258	74393.9	58315	0.783869	0.322743	220.834
230.605	93.0042	74415.3	58326.8	0.783801	0.322696	221.024
230.705	92.9825	74436.8	58338.5	0.783732	0.322649	221.214
230.805	92.9609	74458.2	58350.2	0.783664	0.322602	221.404
230.905	92.9392	74479.6	58361.8	0.783595	0.322555	221.595
231.005	92.9175	74501	58373.5	0.783526	0.322509	221.785
231.105	92.8958	74522.5	58385.1	0.783456	0.322462	221.975
231.205	92.874	74543.9	58396.7	0.783387	0.322415	222.166
231.305	92.8523	74565.3	58408.3	0.783317	0.322368	222.356
231.405	92.8305	74586.8	58419.8	0.783247	0.322321	222.547
231.505	92.8087	74608.2	58431.4	0.783176	0.322275	222.737
231.605	92.7869	74629.6	58442.9	0.783106	0.322228	222.928
231.705	92.7651	74651.1	58454.4	0.783035	0.322182	223.119
231.805	92.7433	74672.5	58465.9	0.782964	0.322135	223.31
231.905	92.7215	74693.9	58477.3	0.782892	0.322089	223.501
232.005	92.6996	74715.4	58488.7	0.782821	0.322042	223.692
232.105	92.6777	74736.8	58500.1	0.782749	0.321996	223.883
232.205	92.6558	74758.2	58511.5	0.782677	0.321949	224.074
232.305	92.6339	74779.6	58522.9	0.782604	0.321903	224.266
232.405	92.612	74801.1	58534.2	0.782532	0.321857	224.457
232.505	92.5901	74822.5	58545.5	0.782459	0.32181	224.649
232.605	92.5681	74843.9	58556.8	0.782386	0.321764	224.84
232.705	92.5462	74865.4	58568.1	0.782312	0.321718	225.032
232.805	92.5242	74886.8	58579.4	0.782239	0.321672	225.224
232.905	92.5022	74908.2	58590.6	0.782165	0.321626	225.415
233.005	92.4802	74929.6	58601.8	0.782091	0.32158	225.607
233.105	92.4581	74951.1	58613	0.782017	0.321534	225.799
233.205	92.4361	74972.5	58624.2	0.781942	0.321488	225.991
233.305	92.414	74993.9	58635.3	0.781867	0.321442	226.183
233.405	92.392	75015.4	58646.4	0.781792	0.321396	226.376
233.505	92.3699	75036.8	58657.5	0.781717	0.32135	226.568
233.605	92.3478	75058.2	58668.6	0.781641	0.321304	226.76
233.705	92.3257	75079.7	58679.7	0.781565	0.321258	226.953
233.805	92.3035	75101.1	58690.7	0.781489	0.321212	227.145
233.905	92.2814	75122.5	58701.7	0.781413	0.321167	227.338
234.005	92.2592	75144	58712.7	0.781336	0.321121	227.531
234.105	92.2371	75165.4	58723.7	0.78126	0.321075	227.724
234.205	92.2149	75186.8	58734.6	0.781183	0.32103	227.917
234.305	92.1926	75208.2	58745.6	0.781105	0.320984	228.11
234.405	92.1704	75229.7	58756.5	0.781028	0.320939	228.303
234.505	92.1482	75251.1	58767.4	0.78095	0.320893	228.496
234.605	92.126	75272.5	58778.2	0.780872	0.320848	228.689
234.705	92.1037	75294	58789.1	0.780794	0.320802	228.882
234.805	92.0814	75315.4	58799.9	0.780716	0.320757	229.076
234.905	92.0591	75336.8	58810.7	0.780637	0.320712	229.269
235.005	92.0368	75358.2	58821.5	0.780558	0.320666	229.463
235.105	92.0145	75379.7	58832.2	0.780479	0.320621	229.656
235.205	91.9922	75401.1	58843	0.7804	0.320576	229.85
235.305	91.9698	75422.5	58853.7	0.78032	0.320531	230.044
235.405	91.9475	75444	58864.4	0.78024	0.320486	230.238
235.505	91.9251	75465.4	58875.1	0.78016	0.320441	230.432
235.605	91.9027	75486.8	58885.7	0.78008	0.320395	230.626
235.705	91.8803	75508.2	58896.4	0.779999	0.32035	230.82
235.805	91.8579	75529.7	58907	0.779918	0.320305	231.014
235.905	91.8354	75551.1	58917.6	0.779837	0.32026	231.208
236.005	91.813	75572.5	58928.2	0.779756	0.320216	231.403
236.105	91.7905	75594	58938.7	0.779674	0.320171	231.597
236.205	91.7681	75615.4	58949.2	0.779593	0.320126	231.792
236.305	91.7456	75636.8	58959.7	0.779511	0.320081	231.986
236.405	91.7231	75658.3	58970.2	0.779429	0.320036	232.181
236.505	91.7006	75679.7	58980.7	0.779346	0.319992	232.376
236.605	91.678	75701.1	58991.1	0.779264	0.319947	232.571
236.705	91.6555	75722.6	59001.6	0.779181	0.319902	232.766
236.805	91.6329	75744	59012	0.779098	0.319858	232.961
236.905	91.6104	75765.4	59022.3	0.779014	0.319813	233.156
237.005	91.5878	75786.8	59032.7	0.778931	0.319769	233.351
237.105	91.5652	75808.3	59043	0.778847	0.319724	233.546
237.205	91.5426	75829.7	59053.4	0.778763	0.31968	233.742
237.305	91.52	75851.1	59063.7	0.778679	0.319635	233.937
237.405	91.4974	75872.6	59074	0.778594	0.319591	234.133
237.505	91.4747	75894	59084.2	0.77851	0.319547	234.328
237.605	91.4521	75915.4	59094.4	0.778425	0.319502	234.524
237.705	91.4294	75936.9	59104.7	0.77834	0.319458	234.72
237.805	91.4067	75958.3	59114.9	0.778254	0.319414	234.916
237.905	91.384	75979.7	59125	0.778169	0.31937	235.111
238.005	91.3613	76001.1	59135.2	0.778083	0.319325	235.307
238.105	91.3386	76022.6	59145.3	0.777997	0.319281	235.504
238.205	91.3159	76044	59155.4	0.777911	0.319237	235.7
238.305	91.2931	76065.4	59165.5	0.777824	0.319193	235.896
238.405	91.2704	76086.9	59175.6	0.777738	0.319149	236.092
238.505	91.2476	76108.3	59185.7	0.777651	0.319105	236.289
238.605	91.2248	76129.7	59195.7	0.777564	0.319061	236.485
238.705	91.202	76151.2	59205.7	0.777476	0.319017	236.682
238.805	91.1792	76172.6	59215.7	0.777389	0.318973	236.879
238.905	91.1564	76194	59225.7	0.777301	0.31893	237.075
239.005	91.1336	76215.4	59235.6	0.777213	0.318886	237.272
239.105	91.1107	76236.9	59245.6	0.777125	0.318842	237.469
239.205	91.0879	76258.3	59255.5	0.777037	0.318798	237.666
239.305	91.065	76279.7	59265.4	0.776948	0.318755	237.863
239.405	91.0421	76301.2	59275.2	0.776859	0.318711	238.06
239.505	91.0192	76322.6	59285.1	0.77677	0.318668	238.258
239.605	90.9963	76344	59294.9	0.776681	0.318624	238.455
239.705	90.9734	76365.5	59304.7	0.776591	0.31858	238.652
239.805	90.9505	76386.9	59314.5	0.776502	0.318537	238.85
239.905	90.9275	76408.3	59324.3	0.776412	0.318493	239.048
240.005	90.9046	76429.7	59334.1	0.776322	0.31845	239.245
240.105	90.8816	76451.2	59343.8	0.776231	0.318407	239.443
240.205	90.8587	76472.6	59353.5	0.776141	0.318363	239.641
240.305	90.8357	76494	59363.2	0.77605	0.31832	239.839
240.405	90.8127	76515.5	59372.9	0.775959	0.318277	240.037
240.505	90.7897	76536.9	59382.5	0.775868	0.318233	240.235
240.605	90.7667	76558.3	59392.1	0.775777	0.31819	240.433
240.705	90.7437	76579.8	59401.8	0.775685	0.318147	240.631
240.805	90.7206	76601.2	59411.4	0.775593	0.318104	240.83
240.906	90.6976	76622.6	59420.9	0.775501	0.318061	241.028
241.006	90.6745	76644	59430.5	0.775409	0.318018	241.227
241.106	90.6514	76665.5	59440	0.775317	0.317975	241.425
241.206	90.6284	76686.9	59449.5	0.775224	0.317932	241.624
241.306	90.6053	76708.3	59459	0.775131	0.317889	241.822
241.406	90.5822	76729.8	59468.5	0.775038	0.317846	242.021
241.506	90.5591	76751.2	59478	0.774945	0.317803	242.22
241.606	90.5359	76772.6	59487.4	0.774852	0.31776	242.419
241.706	90.5128	76794	59496.8	0.774758	0.317717	242.618
241.806	90.4896	76815.5	59506.2	0.774664	0.317675	242.817
241.906	90.4665	76836.9	59515.6	0.77457	0.317632	243.017
242.006	90.4433	76858.3	59524.9	0.774476	0.317589	243.216
242.106	90.4202	76879.8	59534.3	0.774382	0.317546	243.415
242.206	90.397	76901.2	59543.6	0.774287	0.317504	243.615
242.306	90.3738	76922.6	59552.9	0.774192	0.317461	243.814
242.406	90.3506	76944.1	59562.2	0.774097	0.317419	244.014
242.506	90.3274	76965.5	59571.5	0.774002	0.317376	244.214
242.606	90.3041	76986.9	59580.7	0.773907	0.317334	244.414
242.706	90.2809	77008.3	59589.9	0.773811	0.317291	244.614
242.806	90.2577	77029.8	59599.1	0.773715	0.317249	244.813
242.906	90.2344	77051.2	59608.3	0.773619	0.317206	245.014
243.006	90.2111	77072.6	59617.5	0.773523	0.317164	245.214
243.106	90.1879	77094.1	59626.6	0.773427	0.317122	245.414
243.206	90.1646	77115.5	59635.8	0.77333	0.317079	245.614
243.306	90.1413	77136.9	59644.9	0.773234	0.317037	245.815
243.406	90.118	77158.4	59653.9	0.773137	0.316995	246.015
243.506	90.0947	77179.8	59663	0.77304	0.316953	246.216
243.606	90.0714	77201.2	59672.1	0.772942	0.316911	246.416
243.706	90.048	77222.6	59681.1	0.772845	0.316868	246.617
243.806	90.0247	77244.1	59690.1	0.772747	0.316826	246.818
243.906	90.0013	77265.5	59699.1	0.772649	0.316784	247.019
244.006	89.978	77286.9	59708.1	0.772551	0.316742	247.22
244.106	89.9546	77308.4	59717.1	0.772453	0.3167	247.421
244.206	89.9312	77329.8	59726	0.772354	0.316658	247.622
244.306	89.9079	77351.2	59734.9	0.772256	0.316617	247.823
244.406	89.8845	77372.7	59743.8	0.772157	0.316575	248.024
244.506	89.8611	77394.1	59752.7	0.772058	0.316533	248.226
244.606	89.8376	77415.5	59761.6	0.771959	0.316491	248.427
244.706	89.8142	77436.9	59770.4	0.771859	0.316449	248.629
244.806	89.7908	77458.4	59779.3	0.77176	0.316408	248.83
244.906	89.7674	77479.8	59788.1	0.77166	0.316366	249.032
245.006	89.7439	77501.2	59796.9	0.77156	0.316324	249.234
245.106	89.7205	77522.7	59805.6	0.77146	0.316283	249.436
245.206	89.697	77544.1	59814.4	0.77136	0.316241	249.638
245.306	89.6736	77565.5	59823.1	0.771259	0.316199	249.84
245.406	89.6501	77587	59831.9	0.771159	0.316158	250.042
245.506	89.6266	77608.4	59840.6	0.771058	0.316116	250.244
245.606	89.6031	77629.8	59849.2	0.770957	0.316075	250.446
245.706	89.5796	77651.2	59857.9	0.770856	0.316033	250.649
245.806	89.5561	77672.7	59866.6	0.770754	0.315992	250.851
245.906	89.5326	77694.1	59875.2	0.770653	0.315951	251.054
246.006	89.5091	77715.5	59883.8	0.770551	0.315909	251.256
246.106	89.4855	77737	59892.4	0.770449	0.315868	251.459
246.206	89.462	77758.4	59901	0.770347	0.315827	251.662
246.306	89.4384	77779.8	59909.5	0.770245	0.315786	251.865
246.406	89.4149	77801.2	59918.1	0.770143	0.315744	252.068
246.506	89.3913	77822.7	59926.6	0.77004	0.315703	252.271
246.606	89.3678	77844.1	59935.1	0.769938	0.315662	252.474
246.706	89.3442	77865.5	59943.6	0.769835	0.315621	252.677
246.806	89.3206	77887	59952.1	0.769732	0.31558	252.88
246.906	89.297	77908.4	59960.5	0.769628	0.315539	253.084
247.006	89.2734	77929.8	59969	0.769525	0.315498	253.287
247.106	89.2498	77951.3	59977.4	0.769421	0.315457	253.49
247.206	89.2262	77972.7	59985.8	0.769318	0.315416	253.694
247.306	89.2026	77994.1	59994.2	0.769214	0.315375	253.898
247.406	89.179	78015.5	60002.5	0.76911	0.315334	254.102
247.506	89.1553	78037	60010.9	0.769006	0.315293	254.305
247.606	89.1317	78058.4	60019.2	0.768901	0.315253	254.509
247.706	89.108	78079.8	60027.5	0.768797	0.315212	254.713
247.806	89.0844	78101.3	60035.8	0.768692	0.315171	254.917
247.906	89.0607	78122.7	60044.1	0.768587	0.31513	255.122
248.006	89.0371	78144.1	60052.4	0.768482	0.31509	255.326
248.106	89.0134	78165.6	60060.6	0.768377	0.315049	255.53
248.206	88.9897	78187	60068.8	0.768271	0.315009	255.735
248.306	88.9661	78208.4	60077.1	0.768166	0.314968	255.939
248.406	88.9424	78229.9	60085.2	0.76806	0.314927	256.144
248.506	88.9187	78251.3	60093.4	0.767954	0.314887	256.348
248.606	88.895	78272.7	60101.6	0.767848	0.314846	256.553
248.706	88.8713	78294.1	60109.7	0.767742	0.314806	256.758
248.806	88.8476	78315.6	60117.9	0.767636	0.314766	256.963
248.906	88.8239	78337	60126	0.76753	0.314725	257.168
249.006	88.8001	78358.4	60134.1	0.767423	0.314685	257.373
249.106	88.7764	78379.9	60142.1	0.767316	0.314645	257.578
249.206	88.7527	78401.3	60150.2	0.767209	0.314604	257.783
249.306	88.729	78422.7	60158.2	0.767102	0.314564	257.989
249.406	88.7052	78444.1	60166.3	0.766995	0.314524	258.194
249.506	88.6815	78465.6	60174.3	0.766888	0.314484	258.4
249.606	88.6577	78487	60182.3	0.76678	0.314444	258.605
249.706	88.6339	78508.4	60190.3	0.766672	0.314403	258.811
249.806	88.6102	78529.9	60198.2	0.766565	0.314363	259.017
249.906	88.5864	78551.3	60206.2	0.766457	0.314323	259.222
250.006	88.5626	78572.7	60214.1	0.766348	0.314283	259.428
250.106	88.5389	78594.2	60222	0.76624	0.314243	259.634
250.206	88.5151	78615.6	60229.9	0.766132	0.314203	259.84
250.306	88.4913	78637	60237.8	0.766023	0.314163	260.047
250.406	88.4675	78658.5	60245.7	0.765915	0.314124	260.253
250.506	88.4437	78679.9	60253.5	0.765806	0.314084	260.459
250.606	88.4199	78701.3	60261.3	0.765697	0.314044	260.666
250.706	88.3961	78722.7	60269.2	0.765588	0.314004	260.872
250.806	88.3723	78744.2	60277	0.765478	0.313964	261.079
250.906	88.3485	78765.6	60284.7	0.765369	0.313925	261.285
251.006	88.3247	78787	60292.5	0.765259	0.313885	261.492
251.106	88.3009	78808.5	60300.3	0.76515	0.313845	261.699
251.206	88.277	78829.9	60308	0.76504	0.313806	261.906
251.306	88.2532	78851.3	60315.7	0.76493	0.313766	262.113
251.406	88.2294	78872.8	60323.4	0.76482	0.313726	262.32
251.506	88.2055	78894.2	60331.1	0.76471	0.313687	262.527
251.606	88.1817	78915.6	60338.8	0.764599	0.313647	262.734
251.706	88.1579	78937	60346.5	0.764489	0.313608	262.941
251.806	88.134	78958.5	60354.1	0.764378	0.313568	263.149
251.906	88.1102	78979.9	60361.8	0.764268	0.313529	263.356
252.006	88.0863	79001.3	60369.4	0.764156	0.31349	263.564
252.106	88.0625	79022.8	60377	0.764046	0.31345	263.772
252.206	88.0386	79044.2	60384.6	0.763934	0.313411	263.979
252.306	88.0147	79065.6	60392.1	0.763823	0.313372	264.187
252.406	87.9909	79087	60399.7	0.763712	0.313332	264.395
252.506	87.967	79108.5	60407.2	0.7636	0.313293	264.603
252.606	87.9431	79129.9	60414.8	0.763488	0.313254	264.811
252.706	87.9193	79151.3	60422.3	0.763377	0.313215	265.019
252.806	87.8954	79172.8	60429.8	0.763264	0.313176	265.227
252.906	87.8715	79194.2	60437.2	0.763153	0.313137	265.436
253.006	87.8476	79215.6	60444.7	0.76304	0.313098	265.644
253.106	87.8238	79237.1	60452.2	0.762928	0.313058	265.852
253.206	87.7999	79258.5	60459.6	0.762816	0.313019	266.061
253.306	87.776	79279.9	60467	0.762703	0.31298	266.27
253.406	87.7521	79301.3	60474.4	0.76259	0.312942	266.478
253.506	87.7282	79322.8	60481.8	0.762478	0.312903	266.687
253.606	87.7043	79344.2	60489.2	0.762365	0.312864	266.896
253.706	87.6804	79365.6	60496.6	0.762252	0.312825	267.105
253.806	87.6565	79387.1	60503.9	0.762138	0.312786	267.314
253.906	87.6326	79408.5	60511.3	0.762025	0.312747	267.523
254.006	87.6087	79429.9	60518.6	0.761912	0.312708	267.732
254.106	87.5848	79451.4	60525.9	0.761798	0.31267	267.942
254.206	87.5609	79472.8	60533.2	0.761685	0.312631	268.151
254.306	87.537	79494.2	60540.5	0.761571	0.312592	268.36
254.406	87.5131	79515.6	60547.8	0.761457	0.312554	268.57
254.506	87.4892	79537.1	60555	0.761343	0.312515	268.78
254.606	87.4653	79558.5	60562.2	0.761229	0.312477	268.989
254.706	87.4414	79579.9	60569.5	0.761115	0.312438	269.199
254.806	87.4175	79601.4	60576.7	0.761001	0.312399	269.409
254.906	87.3936	79622.8	60583.9	0.760886	0.312361	269.619
255.006	87.3696	79644.2	60591.1	0.760772	0.312322	269.829
255.106	87.3457	79665.7	60598.2	0.760657	0.312284	270.039
255.206	87.3218	79687.1	60605.4	0.760542	0.312246	270.249
255.306	87.2979	79708.5	60612.6	0.760428	0.312207	270.459
255.406	87.274	79729.9	60619.7	0.760313	0.312169	270.67
255.506	87.2501	79751.4	60626.8	0.760198	0.312131	270.88
255.606	87.2262	79772.8	60633.9	0.760082	0.312092	271.091
255.706	87.2022	79794.2	60641	0.759967	0.312054	271.301
255.806	87.1783	79815.7	60648.1	0.759852	0.312016	271.512
255.906	87.1544	79837.1	60655.1	0.759736	0.311978	271.723
256.006	87.1305	79858.5	60662.2	0.759621	0.31194	271.934
256.106	87.1066	79880	60669.2	0.759505	0.311901	272.145
256.206	87.0827	79901.4	60676.3	0.759389	0.311863	272.356
256.306	87.0588	79922.8	60683.3	0.759274	0.311825	272.567
256.406	87.0349	79944.2	60690.3	0.759158	0.311787	272.778
