Q	H	P	Ph	ni	e	dHu
271.007	50.1062	67235.2	36929.2	0.549254	0.248094	304.494
271.107	50.2041	67254.1	37014.9	0.550374	0.248072	304.718
271.207	50.3023	67273	37101	0.551499	0.24805	304.941
271.307	50.401	67291.9	37187.6	0.552631	0.248028	305.165
271.407	50.5004	67310.8	37274.6	0.553769	0.248007	305.388
271.507	50.6002	67329.8	37362	0.554911	0.247985	305.612
271.607	50.7005	67348.7	37449.9	0.556061	0.247963	305.835
271.707	50.8015	67367.6	37538.3	0.557216	0.247942	306.059
271.807	50.9028	67386.5	37627.1	0.558377	0.24792	306.283
271.907	51.0048	67405.4	37716.3	0.559544	0.247898	306.507
272.007	51.1073	67424.3	37806	0.560718	0.247877	306.731
272.107	51.2103	67443.2	37896.1	0.561897	0.247855	306.955
272.207	51.3138	67462.1	37986.7	0.563082	0.247833	307.179
272.307	51.4178	67481	38077.7	0.564272	0.247812	307.404
272.407	51.5225	67499.9	38169.2	0.56547	0.24779	307.628
272.507	51.6276	67518.8	38261.1	0.566673	0.247769	307.852
272.607	51.7333	67537.7	38353.5	0.567882	0.247747	308.077
272.707	51.8396	67556.6	38446.4	0.569098	0.247726	308.302
272.807	51.9463	67575.5	38539.7	0.57032	0.247704	308.526
272.907	52.0536	67594.4	38633.4	0.571547	0.247683	308.751
273.007	52.1615	67613.4	38727.7	0.572782	0.247661	308.976
273.107	52.2699	67632.3	38822.4	0.574021	0.24764	309.201
273.207	52.3788	67651.2	38917.5	0.575267	0.247618	309.426
273.307	52.4883	67670.1	39013.2	0.57652	0.247597	309.651
273.407	52.5983	67689	39109.2	0.577778	0.247575	309.876
273.507	52.7089	67707.9	39205.8	0.579043	0.247554	310.101
273.607	52.82	67726.8	39302.8	0.580314	0.247533	310.327
273.707	52.9317	67745.7	39400.3	0.581591	0.247511	310.552
273.807	53.0439	67764.6	39498.3	0.582875	0.24749	310.778
273.908	53.1567	67783.5	39596.7	0.584164	0.247469	311.003
274.008	53.2701	67802.4	39695.7	0.585461	0.247447	311.229
274.108	53.384	67821.3	39795	0.586763	0.247426	311.455
274.208	53.4984	67840.2	39894.9	0.588071	0.247405	311.681
274.308	53.6134	67859.1	39995.2	0.589386	0.247383	311.907
274.408	53.729	67878	40096.1	0.590707	0.247362	312.133
274.508	53.8451	67897	40197.4	0.592035	0.247341	312.359
274.608	53.9618	67915.9	40299.2	0.593369	0.24732	312.585
274.708	54.0791	67934.8	40401.4	0.594709	0.247299	312.811
274.808	54.1969	67953.7	40504.2	0.596056	0.247277	313.037
274.908	54.3152	67972.6	40607.4	0.597409	0.247256	313.264
275.008	54.4342	67991.5	40711.2	0.598769	0.247235	313.49
275.108	54.5537	68010.4	40815.4	0.600134	0.247214	313.717
275.208	54.6737	68029.3	40920.1	0.601506	0.247193	313.944
275.308	54.7945	68048.2	41025.3	0.602886	0.247172	314.17
275.408	54.9157	68067.1	41131	0.604271	0.24715	314.397
275.508	55.0374	68086	41237.2	0.605663	0.247129	314.624
275.608	55.1599	68104.9	41343.9	0.607062	0.247108	314.851
275.708	55.2828	68123.8	41451	0.608466	0.247087	315.078
275.808	55.4062	68142.7	41558.7	0.609877	0.247066	315.305
275.908	55.5304	68161.6	41666.9	0.611296	0.247045	315.533
276.008	55.655	68180.5	41775.6	0.61272	0.247024	315.76
276.108	55.7803	68199.5	41884.8	0.614151	0.247003	315.987
276.208	55.9062	68218.4	41994.5	0.615589	0.246982	316.215
276.308	56.0326	68237.3	42104.7	0.617034	0.246961	316.442
276.408	56.1595	68256.2	42215.4	0.618484	0.24694	316.67
276.508	56.2871	68275.1	42326.5	0.619941	0.246919	316.898
276.608	56.4153	68294	42438.3	0.621406	0.246898	317.126
276.708	56.544	68312.9	42550.5	0.622877	0.246877	317.354
276.808	56.6733	68331.8	42663.3	0.624354	0.246857	317.582
276.908	56.8033	68350.7	42776.5	0.625839	0.246836	317.81
277.008	56.9338	68369.6	42890.3	0.62733	0.246815	318.038
277.108	57.0649	68388.5	43004.6	0.628827	0.246794	318.266
277.208	57.1966	68407.4	43119.4	0.630332	0.246773	318.494
277.308	57.3289	68426.3	43234.7	0.631843	0.246752	318.723
277.408	57.4618	68445.2	43350.5	0.633361	0.246732	318.951
277.508	57.5953	68464.1	43467	0.634886	0.246711	319.18
277.608	57.7294	68483.1	43583.8	0.636418	0.24669	319.408
277.708	57.864	68502	43701.2	0.637956	0.246669	319.637
277.808	57.9992	68520.9	43819.1	0.6395	0.246649	319.866
277.908	58.1352	68539.8	43937.6	0.641053	0.246628	320.095
278.008	58.2716	68558.7	44056.6	0.642612	0.246607	320.324
278.108	58.4087	68577.6	44176.1	0.644177	0.246586	320.553
278.208	58.5464	68596.5	44296.2	0.645751	0.246566	320.782
278.308	58.6847	68615.4	44416.8	0.64733	0.246545	321.011
278.408	58.8236	68634.3	44537.9	0.648916	0.246524	321.241
278.508	58.9632	68653.2	44659.6	0.65051	0.246504	321.47
278.608	59.1033	68672.1	44781.8	0.652111	0.246483	321.699
278.708	59.2439	68691	44904.5	0.653717	0.246463	321.929
278.808	59.3854	68709.9	45027.9	0.655333	0.246442	322.159
278.908	59.5273	68728.8	45151.7	0.656954	0.246421	322.388
279.008	59.6698	68747.8	45276	0.658582	0.246401	322.618
279.108	59.813	68766.7	45400.9	0.660217	0.24638	322.848
279.208	59.9568	68785.6	45526.4	0.66186	0.24636	323.078
279.308	60.1012	68804.5	45652.4	0.663509	0.246339	323.308
279.408	60.2462	68823.4	45778.9	0.665165	0.246319	323.538
279.508	60.392	68842.3	45906.1	0.66683	0.246298	323.768
279.608	60.5382	68861.2	46033.7	0.6685	0.246278	323.999
279.708	60.6851	68880.1	46161.9	0.670178	0.246257	324.229
279.808	60.8327	68899	46290.7	0.671863	0.246237	324.46
279.908	60.9808	68917.9	46420	0.673555	0.246216	324.69
280.008	61.1296	68936.8	46549.9	0.675254	0.246196	324.921
280.108	61.279	68955.7	46680.4	0.676961	0.246176	325.151
280.208	61.429	68974.6	46811.3	0.678675	0.246155	325.382
280.308	61.5797	68993.5	46942.9	0.680395	0.246135	325.613
280.408	61.731	69012.4	47075	0.682124	0.246114	325.844
280.508	61.8829	69031.3	47207.7	0.683859	0.246094	326.075
280.608	62.0354	69050.2	47340.9	0.685601	0.246074	326.306
280.708	62.1886	69069.2	47474.7	0.687351	0.246053	326.537
280.808	62.3425	69088.1	47609.2	0.689109	0.246033	326.769
280.908	62.497	69107	47744.1	0.690873	0.246013	327
281.008	62.6521	69125.9	47879.7	0.692645	0.245993	327.231
281.108	62.8079	69144.8	48015.8	0.694424	0.245972	327.463
281.208	62.9642	69163.7	48152.5	0.69621	0.245952	327.695
281.308	63.1212	69182.6	48289.7	0.698004	0.245932	327.926
281.408	63.279	69201.5	48427.6	0.699806	0.245912	328.158
281.508	63.4373	69220.4	48566	0.701614	0.245891	328.39
281.608	63.5963	69239.3	48705	0.70343	0.245871	328.622
281.708	63.756	69258.2	48844.6	0.705254	0.245851	328.854
281.808	63.9162	69277.1	48984.8	0.707085	0.245831	329.086
281.908	64.0771	69296	49125.5	0.708922	0.245811	329.318
282.008	64.2387	69314.9	49266.9	0.710768	0.245791	329.55
282.108	64.4009	69333.9	49408.8	0.712622	0.245771	329.783
282.208	64.5638	69352.8	49551.3	0.714482	0.24575	330.015
282.308	64.7273	69371.7	49694.4	0.71635	0.24573	330.248
282.408	64.8916	69390.6	49838.2	0.718227	0.24571	330.48
282.508	65.0564	69409.5	49982.5	0.72011	0.24569	330.713
282.608	65.2219	69428.4	50127.4	0.722001	0.24567	330.946
282.708	65.3881	69447.3	50272.9	0.7239	0.24565	331.179
282.808	65.5549	69466.2	50419	0.725806	0.24563	331.412
282.908	65.7224	69485.1	50565.7	0.72772	0.24561	331.645
283.008	65.8906	69504	50713	0.729642	0.24559	331.878
283.108	66.0594	69522.9	50860.9	0.73157	0.24557	332.111
283.208	66.2289	69541.8	51009.4	0.733507	0.24555	332.344
283.308	66.3991	69560.7	51158.5	0.735451	0.24553	332.577
283.408	66.57	69579.6	51308.3	0.737404	0.24551	332.811
283.508	66.7415	69598.5	51458.6	0.739364	0.245491	333.044
283.608	66.9136	69617.5	51609.6	0.741331	0.245471	333.278
283.708	67.0865	69636.4	51761.2	0.743307	0.245451	333.512
283.808	67.26	69655.3	51913.3	0.74529	0.245431	333.745
283.908	67.4342	69674.2	52066.1	0.74728	0.245411	333.979
284.008	67.6092	69693.1	52219.6	0.749279	0.245391	334.213
284.108	67.7847	69712	52373.6	0.751285	0.245371	334.447
284.208	67.9609	69730.9	52528.2	0.7533	0.245352	334.681
284.308	68.1379	69749.8	52683.6	0.755322	0.245332	334.915
284.408	68.3155	69768.7	52839.5	0.757352	0.245312	335.15
284.508	68.4938	69787.6	52996	0.759389	0.245292	335.384
284.608	68.6728	69806.5	53153.2	0.761436	0.245272	335.618
284.708	68.8525	69825.4	53311	0.763489	0.245253	335.853
284.808	69.0328	69844.3	53469.4	0.76555	0.245233	336.088
284.908	69.2138	69863.2	53628.4	0.76762	0.245213	336.322
285.008	69.3956	69882.1	53788.1	0.769697	0.245193	336.557
285.108	69.578	69901	53948.4	0.771783	0.245174	336.792
285.208	69.7611	69920	54109.4	0.773876	0.245154	337.027
285.308	69.945	69938.9	54271	0.775978	0.245134	337.262
285.408	70.1295	69957.8	54433.2	0.778087	0.245115	337.497
285.508	70.3146	69976.7	54596.1	0.780204	0.245095	337.732
285.608	70.5007	69995.6	54759.7	0.78233	0.245076	337.967
285.708	70.6872	70014.5	54923.8	0.784463	0.245056	338.202
285.808	70.8745	70033.4	55088.6	0.786605	0.245036	338.438
285.908	71.0626	70052.3	55254.1	0.788755	0.245017	338.673
286.008	71.2513	70071.2	55420.2	0.790913	0.244997	338.909
286.108	71.4407	70090.1	55587	0.793079	0.244978	339.145
286.208	71.6308	70109	55754.4	0.795252	0.244958	339.38
286.308	71.8217	70127.9	55922.5	0.797435	0.244939	339.616
286.408	72.0132	70146.8	56091.2	0.799625	0.244919	339.852
286.508	72.2054	70165.8	56260.6	0.801824	0.2449	340.088
286.608	72.3985	70184.7	56430.7	0.804031	0.24488	340.324
286.708	72.5922	70203.6	56601.4	0.806247	0.244861	340.56
286.808	72.7865	70222.5	56772.7	0.808469	0.244841	340.796
286.908	72.9817	70241.4	56944.8	0.810702	0.244822	341.033
287.008	73.1775	70260.3	57117.5	0.812941	0.244802	341.269
287.108	73.374	70279.2	57290.8	0.815189	0.244783	341.506
287.208	73.5714	70298.1	57464.9	0.817446	0.244763	341.742
287.308	73.7693	70317	57639.6	0.819711	0.244744	341.979
287.408	73.968	70335.9	57815	0.821984	0.244725	342.215
287.508	74.1676	70354.8	57991.1	0.824267	0.244705	342.452
287.608	74.3677	70373.7	58167.8	0.826556	0.244686	342.689
287.708	74.5686	70392.6	58345.2	0.828854	0.244667	342.926
287.808	74.7702	70411.5	58523.3	0.831161	0.244647	343.163
287.908	74.9726	70430.4	58702.1	0.833477	0.244628	343.4
288.008	75.1757	70449.3	58881.6	0.8358	0.244609	343.638
288.108	75.3795	70468.2	59061.7	0.838132	0.244589	343.875
288.208	75.5841	70487.2	59242.6	0.840473	0.24457	344.112
288.308	75.7894	70506.1	59424.1	0.842822	0.244551	344.35
288.408	75.9953	70525	59606.3	0.84518	0.244532	344.587
288.508	76.2022	70543.9	59789.2	0.847547	0.244512	344.825
288.608	76.4097	70562.8	59972.8	0.849921	0.244493	345.063
288.708	76.6179	70581.7	60157	0.852304	0.244474	345.3
288.808	76.827	70600.6	60342.1	0.854697	0.244455	345.538
288.908	77.0366	70619.5	60527.7	0.857097	0.244436	345.776
289.008	77.2471	70638.4	60714.1	0.859506	0.244416	346.014
289.108	77.4583	70657.3	60901.2	0.861923	0.244397	346.252
289.208	77.6703	70676.2	61089	0.864351	0.244378	346.491
289.308	77.883	70695.1	61277.5	0.866785	0.244359	346.729
289.408	78.0965	70714	61466.7	0.869229	0.24434	346.967
289.508	78.3108	70732.9	61656.6	0.871682	0.244321	347.206
289.608	78.5257	70751.9	61847.2	0.874143	0.244302	347.444
289.708	78.7414	70770.8	62038.5	0.876612	0.244283	347.683
289.808	78.958	70789.7	62230.6	0.879092	0.244264	347.921
289.908	79.1752	70808.6	62423.3	0.881579	0.244245	348.16
290.008	79.3932	70827.5	62616.8	0.884075	0.244226	348.399
290.108	79.612	70846.4	62811	0.886581	0.244207	348.638
290.208	79.8315	70865.3	63005.9	0.889094	0.244188	348.877
290.309	80.0518	70884.2	63201.6	0.891617	0.244169	349.116
290.409	80.2728	70903.1	63397.9	0.894148	0.24415	349.355
290.509	80.4947	70922	63595	0.89669	0.244131	349.595
290.609	80.7173	70940.9	63792.8	0.899239	0.244112	349.834
290.709	80.9406	70959.8	63991.3	0.901796	0.244093	350.073
290.809	81.1648	70978.7	64190.6	0.904365	0.244074	350.313
290.909	81.3896	70997.6	64390.6	0.90694	0.244055	350.553
291.009	81.6153	71016.5	64591.3	0.909525	0.244036	350.792
291.109	81.8418	71035.5	64792.9	0.91212	0.244017	351.032
291.209	82.069	71054.4	64995	0.914723	0.243998	351.272
291.309	82.297	71073.3	65198	0.917335	0.243979	351.512
291.409	82.5258	71092.2	65401.7	0.919957	0.24396	351.752
291.509	82.7554	71111.1	65606.1	0.922587	0.243942	351.992
291.609	82.9856	71130	65811.3	0.925225	0.243923	352.232
291.709	83.2169	71148.9	66017.3	0.927875	0.243904	352.472
291.809	83.4487	71167.8	66223.9	0.930532	0.243885	352.713
291.909	83.6814	71186.7	66431.3	0.933198	0.243866	352.953
292.009	83.9148	71205.6	66639.4	0.935874	0.243848	353.194
292.109	84.1492	71224.5	66848.4	0.938559	0.243829	353.434
292.209	84.3842	71243.4	67058.1	0.941253	0.24381	353.675
292.309	84.62	71262.3	67268.5	0.943956	0.243791	353.916
292.409	84.8568	71281.2	67479.8	0.94667	0.243773	354.157
292.509	85.0941	71300.1	67691.7	0.949391	0.243754	354.397
292.609	85.3323	71319	67904.4	0.952121	0.243735	354.638
292.709	85.5715	71338	68117.9	0.954863	0.243717	354.88
292.809	85.8113	71356.9	68332.2	0.957612	0.243698	355.121
292.909	86.0519	71375.8	68547.2	0.96037	0.243679	355.362
293.009	86.2934	71394.7	68763	0.963139	0.243661	355.603
293.109	86.5355	71413.6	68979.5	0.965916	0.243642	355.845
293.209	86.7786	71432.5	69196.9	0.968703	0.243623	356.086
293.309	87.0224	71451.4	69414.9	0.971499	0.243605	356.328
293.409	87.2671	71470.3	69633.9	0.974305	0.243586	356.569
293.509	87.5125	71489.2	69853.5	0.97712	0.243568	356.811
293.609	87.7588	71508.1	70073.9	0.979944	0.243549	357.053
293.709	88.0059	71527	70295.2	0.982778	0.24353	357.295
293.809	88.2538	71545.9	70517.2	0.985621	0.243512	357.537
293.909	88.5025	71564.8	70740	0.988474	0.243493	357.779
294.009	88.7521	71583.7	70963.6	0.991337	0.243475	358.021
294.109	89.0024	71602.6	71188	0.994209	0.243456	358.263
294.209	89.2535	71621.6	71413.1	0.99709	0.243438	358.506
294.309	89.5056	71640.5	71639.1	0.999981	0.243419	358.748
294.409	89.7584	71659.4	71865.9	1.00288	0.243401	358.991
294.509	90.0119	71678.3	72093.4	1.00579	0.243382	359.233
294.609	90.2663	71697.2	72321.7	1.00871	0.243364	359.476
294.709	90.5217	71716.1	72550.9	1.01164	0.243346	359.719
294.809	90.7778	71735	72780.8	1.01458	0.243327	359.961
294.909	91.0347	71753.9	73011.6	1.01753	0.243309	360.204
295.009	91.2925	71772.8	73243.2	1.02049	0.24329	360.447
295.109	91.5511	71791.7	73475.5	1.02345	0.243272	360.69
295.209	91.8105	71810.6	73708.7	1.02643	0.243254	360.933
295.309	92.0708	71829.5	73942.7	1.02942	0.243235	361.177
295.409	92.3319	71848.4	74177.5	1.03242	0.243217	361.42
295.509	92.5938	71867.3	74413.1	1.03542	0.243199	361.663
295.609	92.8567	71886.2	74649.6	1.03844	0.24318	361.907
295.709	93.1203	71905.2	74886.9	1.04147	0.243162	362.15
295.809	93.3847	71924.1	75124.9	1.0445	0.243144	362.394
295.909	93.6501	71943	75363.9	1.04755	0.243125	362.638
296.009	93.9162	71961.9	75603.6	1.05061	0.243107	362.882
296.109	94.1832	71980.8	75844.1	1.05367	0.243089	363.125
296.209	94.451	71999.7	76085.5	1.05675	0.243071	363.369
296.309	94.7198	72018.6	76327.7	1.05983	0.243052	363.613
296.409	94.9893	72037.5	76570.8	1.06293	0.243034	363.858
296.509	95.2597	72056.4	76814.6	1.06603	0.243016	364.102
296.609	95.531	72075.3	77059.4	1.06915	0.242998	364.346
296.709	95.8031	72094.2	77304.9	1.07228	0.24298	364.591
296.809	96.076	72113.1	77551.3	1.07541	0.242961	364.835
296.909	96.3499	72132	77798.6	1.07856	0.242943	365.08
297.009	96.6246	72150.9	78046.6	1.08171	0.242925	365.324
297.109	96.9001	72169.8	78295.6	1.08488	0.242907	365.569
297.209	97.1766	72188.8	78545.4	1.08806	0.242889	365.814
297.309	97.4538	72207.7	78796	1.09124	0.242871	366.059
297.409	97.732	72226.6	79047.4	1.09444	0.242853	366.304
297.509	98.011	72245.5	79299.7	1.09764	0.242835	366.549
297.609	98.2909	72264.4	79553	1.10086	0.242817	366.794
297.709	98.5717	72283.3	79807	1.10409	0.242798	367.039
297.809	98.8533	72302.2	80061.9	1.10732	0.24278	367.284
297.909	99.1358	72321.1	80317.7	1.11057	0.242762	367.53
298.009	99.4192	72340	80574.3	1.11383	0.242744	367.775
298.109	99.7034	72358.9	80831.8	1.11709	0.242726	368.021
298.209	99.9886	72377.8	81090.2	1.12037	0.242708	368.266
298.309	100.275	72396.7	81349.4	1.12366	0.24269	368.512
298.409	100.561	72415.6	81609.5	1.12696	0.242672	368.758
298.509	100.849	72434.5	81870.5	1.13027	0.242654	369.004
298.609	101.138	72453.4	82132.3	1.13359	0.242637	369.249
298.709	101.427	72472.4	82395	1.13692	0.242619	369.495
298.809	101.718	72491.3	82658.6	1.14026	0.242601	369.742
298.909	102.009	72510.2	82923.1	1.14361	0.242583	369.988
299.009	102.301	72529.1	83188.5	1.14697	0.242565	370.234
299.109	102.595	72548	83454.7	1.15034	0.242547	370.48
299.209	102.889	72566.9	83721.9	1.15372	0.242529	370.727
299.309	103.184	72585.8	83989.9	1.15711	0.242511	370.973
299.409	103.479	72604.7	84258.8	1.16051	0.242493	371.22
299.509	103.776	72623.6	84528.7	1.16393	0.242475	371.467
299.609	104.074	72642.5	84799.4	1.16735	0.242458	371.713
299.709	104.372	72661.4	85070.9	1.17079	0.24244	371.96
299.809	104.672	72680.3	85343.5	1.17423	0.242422	372.207
299.909	104.972	72699.2	85616.9	1.17769	0.242404	372.454
